region_code,region_name,Vaccine,Coverage_2015,Coverage_2016,Coverage_2017,Coverage_2018,Coverage_2019,Coverage_2020,Coverage_2021,Not Covered_2015,Not Covered_2016,Not Covered_2017,Not Covered_2018,Not Covered_2019,Not Covered_2020,Not Covered_2021,Target_2015,Target_2016,Target_2017,Target_2018,Target_2019,Target_2020,Target_2021,Unvaccinated_2015,Unvaccinated_2016,Unvaccinated_2017,Unvaccinated_2018,Unvaccinated_2019,Unvaccinated_2020,Unvaccinated_2021,Vaccinated_2015,Vaccinated_2016,Vaccinated_2017,Vaccinated_2018,Vaccinated_2019,Vaccinated_2020,Vaccinated_2021
EUR, Europe,Pol3,94.09751924721984,93.63456747702087,93.35052004622632,94.37426156502772,94.88185299336882,94.2357081708361,94.0207972270364,5.902480752780164,6.365432522979134,6.649479953773678,5.625738434972277,5.118147006631176,5.764291829163895,5.979202772963603,11690000.0,11641000.0,11249000.0,11003000.0,10707000.0,10513000.0,10386000.0,690000.0,741000.0,748000.0,619000.0,548000.0,606000.0,621000.0,11000000.0,10900000.0,10501000.0,10384000.0,10159000.0,9907000.0,9765000.0
EUR, Europe,RCV1,94.02053036783575,93.38544798556825,95.14623522090852,95.27401617740617,95.73176426636779,93.80766669837344,94.09782399383786,5.979469632164253,6.614552014431752,4.8537647790914775,4.725983822593832,4.26823573363221,6.192333301626562,5.9021760061621364,11690000.0,11641000.0,11249000.0,11003000.0,10707000.0,10513000.0,10386000.0,699000.0,770000.0,546000.0,520000.0,457000.0,651000.0,613000.0,10991000.0,10871000.0,10703000.0,10483000.0,10250000.0,9862000.0,9773000.0
EUR, Europe,Rotac,80.64316635745207,82.41891482267354,75.55726364335126,72.9130542482041,68.04148576941631,78.39673913043478,76.86142164100401,19.356833642547926,17.581085177326457,24.442736356648737,27.086945751795895,31.95851423058369,21.60326086956522,23.138578358995986,3234000.0,3299000.0,3903000.0,4037000.0,4146000.0,4416000.0,4741000.0,626000.0,580000.0,954000.0,1093500.0,1325000.0,954000.0,1097000.0,2608000.0,2719000.0,2949000.0,2943500.0,2821000.0,3462000.0,3644000.0
REG_GLOBAL,Global,BCG,87.50180557561751,88.89000711672142,89.52348693408668,89.33188148823932,88.35512404324388,85.44737861423137,83.51873984861021,12.49819442438249,11.10999288327858,10.476513065913323,10.668118511760682,11.644875956756124,14.552621385768632,16.48126015138979,138460000.0,139109000.0,138758000.0,135919000.0,134308000.0,131667000.0,130524000.0,17305000.0,15455000.0,14537000.0,14500000.0,15640000.0,19161000.0,21512000.0,121155000.0,123654000.0,124221000.0,121419000.0,118668000.0,112506000.0,109012000.0
REG_GLOBAL,Global,DTP1,89.36429127725857,89.980985306828,90.32378865318067,90.0318516421291,90.0550705748394,87.4937914511935,86.0040179852674,10.635708722741427,10.019014693171997,9.67621134681933,9.968148357870902,9.944929425160595,12.506208548806498,13.995982014732604,143808000.0,144625000.0,144199000.0,141280000.0,139639000.0,136908000.0,135889000.0,15295000.0,14490000.0,13953000.0,14083000.0,13887000.0,17122000.0,19019000.0,128513000.0,130135000.0,130246000.0,127197000.0,125752000.0,119786000.0,116870000.0
REG_GLOBAL,Global,DTP3,84.58569759679573,85.68435609334486,85.72597590829339,85.5676670441676,85.56563710711191,82.43491980015777,80.57017124270544,15.414302403204275,14.31564390665514,14.274024091706607,14.432332955832393,14.434362892888089,17.565080199842228,19.42982875729456,143808000.0,144625000.0,144199000.0,141280000.0,139639000.0,136908000.0,135889000.0,22167000.0,20704000.0,20583000.0,20390000.0,20156000.0,24048000.0,26403000.0,121641000.0,123921000.0,123616000.0,120890000.0,119483000.0,112860000.0,109486000.0
REG_GLOBAL,Global,Hepb3,83.92521780878013,85.15050918355172,85.13610415905065,84.89253020346085,84.99609086409835,82.28774188828328,80.3570112468861,16.074782191219867,14.84949081644828,14.863895840949354,15.10746979653915,15.003909135901651,17.71225811171672,19.642988753113897,141638000.0,142483000.0,142244000.0,139388000.0,139417000.0,136685000.0,135682000.0,22768000.0,21158000.0,21143000.0,21058000.0,20918000.0,24210000.0,26652000.0,118870000.0,121325000.0,121101000.0,118330000.0,118499000.0,112475000.0,109030000.0
REG_GLOBAL,Global,Hepbb,66.38832710894947,66.709917497001,67.2597962641086,69.17357261244786,71.78956616227589,69.10635517072375,68.17592944756109,33.61167289105053,33.290082502999,32.7402037358914,30.826427387552144,28.21043383772411,30.893644829276255,31.82407055243891,80597000.0,81694000.0,90902000.0,87485000.0,86507000.0,85694000.0,84136000.0,27090000.0,27196000.0,29761500.0,26968500.0,24404000.0,26474000.0,26775500.0,53507000.0,54498000.0,61140500.0,60516500.0,62103000.0,59220000.0,57360500.0
REG_GLOBAL,Global,Hib3,73.90531875373509,81.81297124497473,83.36801366702021,83.42638443861864,83.6451334775748,80.20617051648067,78.51649995552573,26.094681246264912,18.187028755025267,16.631986332979793,16.57361556138136,16.354866522425198,19.793829483519332,21.48350004447427,123826000.0,123874000.0,123509000.0,123588000.0,122942000.0,123296000.0,123667000.0,32312000.0,22529000.0,20542000.0,20483000.0,20107000.0,24405000.0,26568000.0,91514000.0,101345000.0,102967000.0,103105000.0,102835000.0,98891000.0,97099000.0
REG_GLOBAL,Global,IPV1,43.66417551179478,61.94073435779597,69.43318409559579,75.51063412365666,83.81684199972787,81.40722236830572,80.67172471649656,56.33582448820522,38.05926564220403,30.56681590440421,24.489365876343342,16.18315800027213,18.592777631694275,19.328275283503444,87242000.0,104445000.0,127537000.0,137623000.0,139639000.0,136908000.0,135889000.0,49148500.0,39751000.0,38984000.0,33703000.0,22598000.0,25455000.0,26265000.0,38093500.0,64694000.0,88553000.0,103920000.0,117041000.0,111453000.0,109624000.0
REG_GLOBAL,Global,MCV1,84.3131119270138,84.52826274848746,84.91598416077781,85.37514156285391,85.19181603993154,82.67522715984457,80.55250976900264,15.686888072986207,15.471737251512536,15.08401583922219,14.624858437146088,14.808183960068462,17.324772840155433,19.44749023099736,143808000.0,144625000.0,144199000.0,141280000.0,139639000.0,136908000.0,135889000.0,22559000.0,22376000.0,21751000.0,20662000.0,20678000.0,23719000.0,26427000.0,121249000.0,122249000.0,122448000.0,120618000.0,118961000.0,113189000.0,109462000.0
REG_GLOBAL,Global,MCV2,76.47902131319888,79.94215473608098,81.48053714091449,82.96327021238773,77.06281663937514,76.91806345749819,75.27875598159864,23.520978686801115,20.05784526391902,18.519462859085507,17.036729787612273,22.937183360624857,23.081936542501808,24.721244018401364,115093000.0,117555000.0,117660000.0,118133000.0,130077000.0,130418000.0,129773000.0,27071000.0,23579000.0,21790000.0,20126000.0,29836000.0,30103000.0,32081500.0,88022000.0,93976000.0,95870000.0,98007000.0,100241000.0,100315000.0,97691500.0
REG_GLOBAL,Global,PCV3,71.59986880944572,74.60167766913189,77.6604172167943,59.86941525770263,62.54383934770611,62.15757230881398,61.163116045972124,28.400131190554276,25.398322330868112,22.3395827832057,40.13058474229737,37.45616065229389,37.84242769118602,38.836883954027876,76225000.0,80588000.0,83314000.0,112494000.0,112342000.0,112469000.0,112938000.0,21648000.0,20468000.0,18612000.0,45144500.0,42079000.0,42561000.0,43861600.0,54577000.0,60120000.0,64702000.0,67349500.0,70263000.0,69908000.0,69076400.0
REG_GLOBAL,Global,Pol3,84.82768691588785,84.82074330164218,85.32236700670602,85.23074745186862,85.70170224650707,82.01054722879599,80.05357313689849,15.172313084112147,15.179256698357818,14.677632993293983,14.769252548131377,14.298297753492932,17.989452771204014,19.946426863101507,143808000.0,144625000.0,144199000.0,141280000.0,139639000.0,136908000.0,135889000.0,21819000.0,21953000.0,21165000.0,20866000.0,19966000.0,24629000.0,27105000.0,121989000.0,122672000.0,123034000.0,120414000.0,119673000.0,112279000.0,108784000.0
REG_GLOBAL,Global,RCV1,92.36316645129018,93.43757728984033,69.79382909142613,89.59535928569397,91.30673499267935,88.37908841424706,86.75566310945372,7.6368335487098165,6.562422710159666,30.206170908573867,10.404640714306026,8.693265007320647,11.620911585752935,13.244336890546279,71967000.0,72778000.0,105495000.0,105501000.0,103816000.0,102393000.0,100828000.0,5496000.0,4776000.0,31866000.0,10977000.0,9025000.0,11899000.0,13354000.0,66471000.0,68002000.0,73629000.0,94524000.0,94791000.0,90494000.0,87474000.0
REG_GLOBAL,Global,Rotac,70.32036248548465,50.64272412070192,50.362698520428935,61.216198647945916,64.09823593742571,73.47393730012371,74.80942125593955,29.67963751451535,49.35727587929808,49.637301479571065,38.783801352054084,35.90176406257429,26.52606269987629,25.190578744060446,43919000.0,66047000.0,73670000.0,76920000.0,84124000.0,85678000.0,87759000.0,13035000.0,32599000.0,36567800.0,29832500.0,30202000.0,22727000.0,22107000.0,30884000.0,33448000.0,37102200.0,47087500.0,53922000.0,62951000.0,65652000.0
REG_GLOBAL,Global,YFV,54.93579189990122,51.86886955388276,56.403357037606504,59.1543955002212,60.88697066366423,59.03035935563816,58.45091930853338,45.06420810009878,48.13113044611724,43.596642962393496,40.8456044997788,39.11302933633577,40.96964064436184,41.54908069146662,30370000.0,30687000.0,31218000.0,31646000.0,31974000.0,32280000.0,32742000.0,13686000.0,14770000.0,13610000.0,12926000.0,12506000.0,13225000.0,13604000.0,16684000.0,15917000.0,17608000.0,18720000.0,19468000.0,19055000.0,19138000.0
SEAR,S.E Asia,BCG,89.18790121380316,90.40787623066105,93.03025957263732,92.8703063810182,92.6403753115379,87.26622989874926,84.70928844317096,10.812098786196842,9.592123769338954,6.96974042736268,7.129693618981804,7.359624688462105,12.733770101250741,15.290711556829038,35673000.0,35550000.0,34865000.0,34728000.0,34105000.0,33580000.0,33504000.0,3857000.0,3410000.0,2430000.0,2476000.0,2510000.0,4276000.0,5123000.0,31816000.0,32140000.0,32435000.0,32252000.0,31595000.0,29304000.0,28381000.0
SEAR,S.E Asia,DTP1,91.28667781172537,91.99549367381131,92.73315681082671,93.47120604201086,94.1091738438916,88.0157111104345,85.8210093001982,8.713322188274631,8.00450632618869,7.2668431891732865,6.528793957989137,5.890826156108403,11.984288889565505,14.178990699801801,34694000.0,34618000.0,33990000.0,33896000.0,33323000.0,32843000.0,32795000.0,3023000.0,2771000.0,2470000.0,2213000.0,1963000.0,3936000.0,4650000.0,31671000.0,31847000.0,31520000.0,31683000.0,31360000.0,28907000.0,28145000.0
SEAR,S.E Asia,DTP3,88.11033608116678,88.76307123461783,89.64107090320682,90.36759499645976,91.09023797377188,85.50984989191,82.43939624942827,11.889663918833222,11.236928765382174,10.358929096793176,9.632405003540242,8.909762026228123,14.490150108090006,17.56060375057173,34694000.0,34618000.0,33990000.0,33896000.0,33323000.0,32843000.0,32795000.0,4125000.0,3890000.0,3521000.0,3265000.0,2969000.0,4759000.0,5759000.0,30569000.0,30728000.0,30469000.0,30631000.0,30354000.0,28084000.0,27036000.0
SEAR,S.E Asia,Hepb3,88.11033608116678,88.76307123461783,89.64107090320682,90.36759499645976,91.09023797377188,85.50984989191,82.43939624942827,11.889663918833222,11.236928765382174,10.358929096793176,9.632405003540242,8.909762026228123,14.490150108090006,17.56060375057173,34694000.0,34618000.0,33990000.0,33896000.0,33323000.0,32843000.0,32795000.0,4125000.0,3890000.0,3521000.0,3265000.0,2969000.0,4759000.0,5759000.0,30569000.0,30728000.0,30469000.0,30631000.0,30354000.0,28084000.0,27036000.0
SEAR,S.E Asia,Hepbb,44.73652861057062,47.70966588534424,50.62861575256132,54.69252509501998,60.48694729160447,57.428147348535965,57.26122835497836,55.26347138942938,52.29033411465576,49.37138424743868,45.30747490498002,39.51305270839553,42.571852651464035,42.73877164502164,25183000.0,25171000.0,30941000.0,30783000.0,30147000.0,29644000.0,29568000.0,13917000.0,13162000.0,15276000.0,13947000.0,11912000.0,12620000.0,12637000.0,11266000.0,12009000.0,15665000.0,16836000.0,18235000.0,17024000.0,16931000.0
SEAR,S.E Asia,Hib3,58.07097629215138,82.86430678466077,89.44364335496276,90.23002348407299,90.97032977127284,84.47766647383004,82.03079737764904,41.92902370784862,17.13569321533923,10.55635664503724,9.769976515927013,9.029670228727156,15.522333526169959,17.969202622350963,33955000.0,33900000.0,33288000.0,33214000.0,32659000.0,32843000.0,32795000.0,14237000.0,5809000.0,3514000.0,3245000.0,2949000.0,5098000.0,5893000.0,19718000.0,28091000.0,29774000.0,29969000.0,29710000.0,27745000.0,26902000.0
SEAR,S.E Asia,IPV1,8.912143907527103,41.42182890855457,49.3056781406296,72.9850129808827,82.90370014704558,77.02706817282221,79.28342735173045,91.08785609247289,58.57817109144543,50.6943218593704,27.0149870191173,17.096299852954417,22.97293182717779,20.716572648269548,29241000.0,33900000.0,33990000.0,33896000.0,33323000.0,32843000.0,32795000.0,26635000.0,19858000.0,17231000.0,9157000.0,5697000.0,7545000.0,6794000.0,2606000.0,14042000.0,16759000.0,24739000.0,27626000.0,25298000.0,26001000.0
SEAR,S.E Asia,MCV1,88.20833573528563,89.19059448841644,90.77081494557223,92.94016993155535,93.9681301203373,88.27756295100934,85.93992986735783,11.79166426471437,10.809405511583563,9.229185054427774,7.059830068444654,6.031869879662693,11.722437048990656,14.060070132642167,34694000.0,34618000.0,33990000.0,33896000.0,33323000.0,32843000.0,32795000.0,4091000.0,3742000.0,3137000.0,2393000.0,2010000.0,3850000.0,4611000.0,30603000.0,30876000.0,30853000.0,31503000.0,31313000.0,28993000.0,28184000.0
SEAR,S.E Asia,MCV2,66.91098272541748,74.73084411865766,79.0746096009254,81.24072943024169,83.13309637811004,79.80118694362017,77.5215620507906,33.08901727458252,25.269155881342343,20.9253903990746,18.759270569758314,16.86690362188996,20.198813056379834,22.478437949209393,34791000.0,34924000.0,34580000.0,34383000.0,34043000.0,33700000.0,33392000.0,11512000.0,8825000.0,7236000.0,6450000.0,5742000.0,6807000.0,7506000.0,23279000.0,26099000.0,27344000.0,27933000.0,28301000.0,26893000.0,25886000.0
SEAR,S.E Asia,PCV3,40.790960451977405,73.16636851520573,94.39801219787667,17.378330154433026,24.522103682382753,28.908357934165004,30.147432638535843,59.209039548022595,26.833631484794267,5.6019878021233325,82.62166984556697,75.47789631761725,71.091642065835,69.85256736146415,3540000.0,4472000.0,4427000.0,32506000.0,31963000.0,31503000.0,31472000.0,2096000.0,1200000.0,248000.0,26857000.0,24125000.0,22396000.0,21984000.0,1444000.0,3272000.0,4179000.0,5649000.0,7838000.0,9107000.0,9488000.0
SEAR,S.E Asia,Pol3,87.5598086124402,87.47183546132071,90.06178287731686,90.65376445598301,90.39102121657714,85.14752001948665,82.31132794633328,12.440191387559807,12.528164538679292,9.938217122683142,9.346235544016992,9.608978783422856,14.852479980513351,17.68867205366672,34694000.0,34618000.0,33990000.0,33896000.0,33323000.0,32843000.0,32795000.0,4316000.0,4337000.0,3378000.0,3168000.0,3202000.0,4878000.0,5801000.0,30378000.0,30281000.0,30612000.0,30728000.0,30121000.0,27965000.0,26994000.0
SEAR,S.E Asia,RCV1,93.96613832853026,94.74156496769562,21.643387815750373,86.31202503352704,93.92662219526986,88.16688203802843,86.39963025727931,6.033861671469737,5.2584350323043765,78.35661218424963,13.687974966472964,6.073377804730143,11.833117961971567,13.600369742720687,5552000.0,5572000.0,33650000.0,33555000.0,32980000.0,32502000.0,32455000.0,335000.0,293000.0,26367000.0,4593000.0,2003000.0,3846000.0,4414000.0,5217000.0,5279000.0,7283000.0,28962000.0,30977000.0,28656000.0,28041000.0
SEAR,S.E Asia,Rotac,,3.9988373058716054,13.0,35.00084932903007,53.001521408389486,80.73289070480082,80.7182677547063,,96.0011626941284,87.0,64.99915067096993,46.998478591610514,19.267109295199177,19.281732245293696,,24082000.0,23600000.0,23548000.0,23005000.0,23496000.0,24754000.0,,23119000.0,20532000.0,15306000.0,10812000.0,4527000.0,4773000.0,,963000.0,3068000.0,8242000.0,12193000.0,18969000.0,19981000.0
WPR,W. Pacific,BCG,96.41645119586296,97.4988220512015,96.66928515318146,95.61149476498106,94.6738674984869,93.17907550238732,89.43374858437146,3.5835488041370382,2.5011779487984995,3.3307148468185375,4.38850523501894,5.326132501513101,6.82092449761268,10.566251415628543,24752000.0,25468000.0,25460000.0,22445000.0,21479000.0,19059000.0,17660000.0,887000.0,637000.0,848000.0,985000.0,1144000.0,1300000.0,1866000.0,23865000.0,24831000.0,24612000.0,21460000.0,20335000.0,17759000.0,15794000.0
WPR,W. Pacific,DTP1,96.72295938882188,97.17957732723934,96.68462980318651,94.62004332257636,95.05654281098546,94.67206730020253,91.10800223838837,3.2770406111781227,2.8204226727606567,3.3153701968134897,5.379956677423635,4.943457189014538,5.327932699797472,8.891997761611634,24870000.0,25599000.0,25608000.0,22621000.0,21665000.0,19257000.0,17870000.0,815000.0,722000.0,849000.0,1217000.0,1071000.0,1026000.0,1589000.0,24055000.0,24877000.0,24759000.0,21404000.0,20594000.0,18231000.0,16281000.0
WPR,W. Pacific,DTP3,95.58102131081625,96.5740849251924,96.04029990627929,93.84642588744971,94.05492730210017,93.74253518201174,90.27420257414661,4.418978689183746,3.4259150748076053,3.9597000937207127,6.153574112550288,5.945072697899832,6.257464817988264,9.725797425853386,24870000.0,25599000.0,25608000.0,22621000.0,21665000.0,19257000.0,17870000.0,1099000.0,877000.0,1014000.0,1392000.0,1288000.0,1205000.0,1738000.0,23771000.0,24722000.0,24594000.0,21229000.0,20377000.0,18052000.0,16132000.0
WPR,W. Pacific,Hepb3,95.68990817995052,96.54205607476636,95.94200550785679,93.67898054009292,94.0733902607893,93.5971335098925,90.06155567991047,4.310091820049479,3.4579439252336357,4.057994492143209,6.3210194599070775,5.926609739210704,6.402866490107499,9.93844432008953,23851000.0,24610000.0,24692000.0,21737000.0,21665000.0,19257000.0,17870000.0,1028000.0,851000.0,1002000.0,1374000.0,1284000.0,1233000.0,1776000.0,22823000.0,23759000.0,23690000.0,20363000.0,20381000.0,18024000.0,16094000.0
WPR,W. Pacific,Hepbb,88.5302985264767,88.82897715579338,89.10172807303553,87.54697721894864,89.1112618724559,86.88497613954253,83.56392138234071,11.469701473523301,11.171022844206618,10.898271926964469,12.45302278105136,10.888738127544102,13.11502386045747,16.43607861765929,23549000.0,24295000.0,24536000.0,21553000.0,20636000.0,18231000.0,16841000.0,2701000.0,2714000.0,2674000.0,2684000.0,2247000.0,2391000.0,2768000.0,20848000.0,21581000.0,21862000.0,18869000.0,18389000.0,15840000.0,14073000.0
WPR,W. Pacific,Hib3,87.8142365705213,90.5196723512824,88.53738701725554,82.87338787962835,83.90497610345797,84.58604125459169,76.63684135776168,12.185763429478698,9.480327648717605,11.46261298274446,17.126612120371647,16.09502389654203,15.413958745408308,23.363158642238318,7558000.0,7447000.0,7302000.0,7211000.0,7114000.0,7078000.0,7041000.0,921000.0,706000.0,837000.0,1235000.0,1145000.0,1091000.0,1645000.0,6637000.0,6741000.0,6465000.0,5976000.0,5969000.0,5987000.0,5396000.0
WPR,W. Pacific,IPV1,91.86007957559681,68.07639836289222,92.83367300253713,88.57941189515235,92.87329794599584,92.85973931557355,89.66424174594292,8.139920424403186,31.92360163710778,7.166326997462875,11.420588104847653,7.126702054004156,7.140260684426451,10.335758254057083,3016000.0,5864000.0,24043000.0,22547000.0,21665000.0,19257000.0,17870000.0,245500.0,1872000.0,1723000.0,2575000.0,1544000.0,1375000.0,1847000.0,2770500.0,3992000.0,22320000.0,19972000.0,20121000.0,17882000.0,16023000.0
WPR,W. Pacific,MCV1,95.9871330920788,96.08969100355482,95.72399250234301,95.28756465231422,94.71036233556427,94.017759775666,90.74426412982652,4.012866907921193,3.910308996445181,4.276007497656991,4.712435347685783,5.28963766443573,5.9822402243340065,9.255735870173481,24870000.0,25599000.0,25608000.0,22621000.0,21665000.0,19257000.0,17870000.0,998000.0,1001000.0,1095000.0,1066000.0,1146000.0,1152000.0,1654000.0,23872000.0,24598000.0,24513000.0,21555000.0,20519000.0,18105000.0,16216000.0
WPR,W. Pacific,MCV2,93.85763713408234,94.49523286381293,94.05709308310567,94.16207144569647,93.17987401819737,93.63890717577354,90.90421010245626,6.1423628659176615,5.50476713618707,5.94290691689433,5.837928554303531,6.820125981802633,6.361092824226461,9.095789897543739,25723000.0,25487000.0,25257000.0,25026000.0,25718000.0,24304000.0,22351000.0,1580000.0,1403000.0,1501000.0,1461000.0,1754000.0,1546000.0,2033000.0,24143000.0,24084000.0,23756000.0,23565000.0,23964000.0,22758000.0,20318000.0
WPR,W. Pacific,PCV3,56.05920444033302,65.56328756817754,62.82513764951585,66.91714836223507,71.47053064421382,77.87837039952765,69.9252850963429,43.94079555966698,34.43671243182246,37.17486235048415,33.08285163776493,28.529469355786176,22.121629600472346,30.074714903657096,5405000.0,5317000.0,5267000.0,5190000.0,5107000.0,5081000.0,5086000.0,2375000.0,1831000.0,1958000.0,1717000.0,1457000.0,1124000.0,1529600.0,3030000.0,3486000.0,3309000.0,3473000.0,3650000.0,3957000.0,3556400.0
WPR,W. Pacific,Pol3,96.19219943707277,96.2850111332474,95.92314901593252,95.29198532337209,94.9365335795061,92.85454639871216,90.00559597090096,3.807800562927227,3.7149888667526056,4.076850984067477,4.708014676627911,5.063466420493896,7.145453601287841,9.994404029099044,24870000.0,25599000.0,25608000.0,22621000.0,21665000.0,19257000.0,17870000.0,947000.0,951000.0,1044000.0,1065000.0,1097000.0,1376000.0,1786000.0,23923000.0,24648000.0,24564000.0,21556000.0,20568000.0,17881000.0,16084000.0
WPR,W. Pacific,RCV1,92.8950542822678,95.85530684792374,95.4896907216495,94.8278148622961,94.50265405031156,94.017759775666,90.74426412982652,7.104945717732207,4.1446931520762575,4.510309278350505,5.172185137703906,5.497345949688437,5.9822402243340065,9.255735870173481,24870000.0,25599000.0,25608000.0,22621000.0,21665000.0,19257000.0,17870000.0,1767000.0,1061000.0,1155000.0,1170000.0,1191000.0,1152000.0,1654000.0,23103000.0,24538000.0,24453000.0,21451000.0,20474000.0,18105000.0,16216000.0
WPR,W. Pacific,Rotac,12.270856715301159,84.22391857506362,89.16876574307305,89.52618453865337,91.07142857142857,89.13580246913581,90.28436018957346,87.72914328469884,15.776081424936379,10.831234256926948,10.473815461346632,8.92857142857143,10.864197530864189,9.715639810426538,2673000.0,393000.0,397000.0,401000.0,392000.0,405000.0,422000.0,2345000.0,62000.0,43000.0,42000.0,35000.0,44000.0,41000.0,328000.0,331000.0,354000.0,359000.0,357000.0,361000.0,381000.0
